household_id,date,location_type,climate_zone,household_size,income_level,inflation_rate,electricity_tariff_rate,past_month_units,ac_hours,fan_hours,tv_hours,fridge_hours,next_month_units
13,2022-10-01,Semi-urban,WetWarm,4,Low,7.85,50.62,51.1,0.65,2.96,1.17,20,46.5
13,2022-11-01,Semi-urban,WetWarm,4,Low,6.79,48.81,55.6,0.93,3.16,2.86,20,51.5
13,2022-12-01,Semi-urban,WetWarm,4,Low,6.41,50.13,45.5,0.14,2.41,2.62,20,38.5
13,2023-01-01,Semi-urban,WetWarm,4,Low,7.46,53.14,49.6,0.56,1.51,2.99,20,37.6
13,2023-02-01,Semi-urban,WetWarm,4,Low,6.17,52.23,50.4,0.73,1.0,1.31,20,41.9
13,2023-03-01,Semi-urban,WetWarm,4,Low,7.61,52.13,51.0,0.65,3.14,1.37,20,43.1
13,2023-04-01,Semi-urban,WetWarm,4,Low,8.5,53.27,53.0,0.85,2.36,1.91,20,45.1
13,2023-05-01,Semi-urban,WetWarm,4,Low,7.62,51.81,43.5,0.02,2.33,2.07,20,44.7
13,2023-06-01,Semi-urban,WetWarm,4,Low,9.11,52.88,52.5,0.79,2.62,2.11,20,54.0
13,2023-07-01,Semi-urban,WetWarm,4,Low,9.33,52.09,54.1,0.88,2.76,1.94,20,52.0
13,2023-08-01,Semi-urban,WetWarm,4,Low,9.02,52.27,47.1,0.37,2.16,2.61,20,47.7
13,2023-09-01,Semi-urban,WetWarm,4,Low,8.18,51.15,48.3,0.41,2.22,2.3,20,44.8
13,2023-10-01,Semi-urban,WetWarm,4,Low,6.14,51.66,54.1,0.9,2.97,1.34,20,47.2
13,2023-11-01,Semi-urban,WetWarm,4,Low,7.44,51.02,54.0,0.9,2.34,2.84,20,43.0
13,2023-12-01,Semi-urban,WetWarm,4,Low,7.89,51.93,44.1,0.07,3.03,2.72,20,35.9
13,2024-01-01,Semi-urban,WetWarm,4,Low,7.78,53.77,52.2,0.77,3.66,1.54,20,41.6
13,2024-02-01,Semi-urban,WetWarm,4,Low,8.39,52.72,51.0,0.67,3.54,2.03,20,38.7
13,2024-03-01,Semi-urban,WetWarm,4,Low,9.79,54.93,50.0,0.54,2.59,2.48,20,54.7
13,2024-04-01,Semi-urban,WetWarm,4,Low,7.18,53.69,45.2,0.15,2.35,2.72,20,43.0
13,2024-05-01,Semi-urban,WetWarm,4,Low,9.95,53.54,54.6,0.88,2.25,2.28,20,54.2
13,2024-06-01,Semi-urban,WetWarm,4,Low,9.21,54.04,53.1,0.86,1.85,1.55,20,47.9
13,2024-07-01,Semi-urban,WetWarm,4,Low,8.71,52.92,47.3,0.41,1.87,1.07,20,42.2
13,2024-08-01,Semi-urban,WetWarm,4,Low,7.93,53.61,47.9,0.43,1.83,2.65,20,49.2
13,2024-09-01,Semi-urban,WetWarm,4,Low,7.8,53.0,43.9,0.09,3.16,1.88,20,40.3
13,2024-10-01,Semi-urban,WetWarm,4,Low,7.2,54.59,47.8,0.45,2.61,1.74,20,39.3
13,2024-11-01,Semi-urban,WetWarm,4,Low,9.87,52.76,47.1,0.41,1.11,1.87,20,49.9
13,2024-12-01,Semi-urban,WetWarm,4,Low,9.73,53.54,52.8,0.81,3.84,1.5,20,57.4
14,2015-01-01,Semi-urban,DryHot,5,Low,3.03,39.02,48.4,0.33,1.43,1.12,20,40.3
14,2015-02-01,Semi-urban,DryHot,5,Low,4.12,39.61,52.2,0.61,2.01,1.35,20,49.2
14,2015-03-01,Semi-urban,DryHot,5,Low,3.87,40.3,47.5,0.19,2.28,1.45,20,54.9
14,2015-04-01,Semi-urban,DryHot,5,Low,3.05,39.79,53.6,0.57,3.78,1.94,20,53.7
14,2015-05-01,Semi-urban,DryHot,5,Low,3.7,38.66,51.6,0.5,3.23,1.53,20,50.3
14,2015-06-01,Semi-urban,DryHot,5,Low,4.02,39.54,52.2,0.43,3.67,2.33,20,49.4
14,2015-07-01,Semi-urban,DryHot,5,Low,3.48,41.37,52.3,0.5,1.94,2.77,20,46.5
14,2015-08-01,Semi-urban,DryHot,5,Low,4.75,39.59,47.4,0.21,2.07,1.81,20,39.6
14,2015-09-01,Semi-urban,DryHot,5,Low,3.87,39.89,51.2,0.45,2.16,1.5,20,45.0
14,2015-10-01,Semi-urban,DryHot,5,Low,2.93,39.2,49.8,0.42,2.3,2.2,20,46.5
14,2015-11-01,Semi-urban,DryHot,5,Low,2.86,40.41,44.9,0.1,1.37,1.3,20,37.1
14,2015-12-01,Semi-urban,DryHot,5,Low,4.48,40.08,55.8,0.85,1.69,2.92,20,53.3
14,2016-01-01,Semi-urban,DryHot,5,Low,3.31,40.98,53.6,0.67,2.57,1.04,20,52.1
14,2016-02-01,Semi-urban,DryHot,5,Low,4.75,40.59,46.7,0.17,1.76,1.8,20,42.1
14,2016-03-01,Semi-urban,DryHot,5,Low,4.86,42.48,48.4,0.13,3.92,2.9,20,45.1
14,2016-04-01,Semi-urban,DryHot,5,Low,3.7,40.38,53.3,0.66,2.7,1.62,20,55.1
14,2016-05-01,Semi-urban,DryHot,5,Low,5.21,41.85,53.1,0.67,3.69,1.18,20,53.4
14,2016-06-01,Semi-urban,DryHot,5,Low,3.13,39.99,50.3,0.51,1.38,1.27,20,43.6
14,2016-07-01,Semi-urban,DryHot,5,Low,4.74,42.0,58.5,0.99,3.06,1.96,20,60.9
14,2016-08-01,Semi-urban,DryHot,5,Low,4.47,42.18,50.4,0.4,3.54,1.41,20,47.3
14,2016-09-01,Semi-urban,DryHot,5,Low,4.4,42.27,50.0,0.36,2.73,2.17,20,46.3
14,2016-10-01,Semi-urban,DryHot,5,Low,3.56,41.39,48.2,0.26,2.03,1.78,20,48.3
14,2016-11-01,Semi-urban,DryHot,5,Low,3.75,42.61,47.0,0.04,2.51,2.89,20,49.4
14,2016-12-01,Semi-urban,DryHot,5,Low,5.8,43.12,54.9,0.73,3.8,1.04,20,54.0
14,2017-01-01,Semi-urban,DryHot,5,Low,5.97,42.77,51.6,0.47,1.09,2.84,20,42.8
14,2017-02-01,Semi-urban,DryHot,5,Low,5.59,42.68,53.9,0.62,2.52,2.15,20,50.4
14,2017-03-01,Semi-urban,DryHot,5,Low,5.75,43.1,53.4,0.7,2.25,1.03,20,44.7
14,2017-04-01,Semi-urban,DryHot,5,Low,5.68,42.67,46.2,0.0,3.77,2.34,20,51.2
14,2017-05-01,Semi-urban,DryHot,5,Low,4.74,42.56,48.1,0.21,2.76,1.75,20,46.2
14,2017-06-01,Semi-urban,DryHot,5,Low,5.04,42.62,53.5,0.7,1.93,2.45,20,49.7
14,2017-07-01,Semi-urban,DryHot,5,Low,3.82,44.2,51.0,0.49,1.03,2.96,20,49.8
14,2017-08-01,Semi-urban,DryHot,5,Low,4.93,43.54,57.5,0.91,3.34,1.73,20,47.5
14,2017-09-01,Semi-urban,DryHot,5,Low,5.95,42.66,54.5,0.63,2.66,2.28,20,54.7
14,2017-10-01,Semi-urban,DryHot,5,Low,4.47,41.28,51.3,0.48,2.54,1.17,20,51.5
14,2017-11-01,Semi-urban,DryHot,5,Low,5.82,41.92,47.0,0.04,2.85,2.05,20,46.5
14,2017-12-01,Semi-urban,DryHot,5,Low,5.07,43.35,56.4,0.98,2.18,1.25,20,48.0
14,2018-01-01,Semi-urban,DryHot,5,Low,4.39,43.01,53.5,0.64,1.26,2.22,20,42.6
14,2018-02-01,Semi-urban,DryHot,5,Low,4.61,44.71,57.9,0.93,1.91,2.73,20,49.5
14,2018-03-01,Semi-urban,DryHot,5,Low,6.24,43.75,52.5,0.58,1.82,1.49,20,48.7
14,2018-04-01,Semi-urban,DryHot,5,Low,5.94,44.56,57.2,0.85,2.83,2.29,20,53.3
14,2018-05-01,Semi-urban,DryHot,5,Low,5.58,44.54,46.3,0.01,2.67,1.9,20,50.6
14,2018-06-01,Semi-urban,DryHot,5,Low,5.28,44.58,51.3,0.6,1.82,1.23,20,50.3
14,2018-07-01,Semi-urban,DryHot,5,Low,5.67,44.22,54.3,0.72,2.93,1.66,20,54.5
14,2018-08-01,Semi-urban,DryHot,5,Low,6.2,44.2,54.0,0.7,2.13,1.02,20,55.2
14,2018-09-01,Semi-urban,DryHot,5,Low,6.68,44.0,47.6,0.2,2.02,1.5,20,45.4
14,2018-10-01,Semi-urban,DryHot,5,Low,6.72,44.84,57.4,0.93,3.74,1.22,20,47.5
14,2018-11-01,Semi-urban,DryHot,5,Low,5.8,45.06,50.0,0.34,1.9,2.26,20,57.5
14,2018-12-01,Semi-urban,DryHot,5,Low,5.36,43.65,44.6,0.05,1.76,1.17,20,42.0
14,2019-01-01,Semi-urban,DryHot,5,Low,6.12,45.96,53.4,0.66,1.82,1.08,20,41.6
14,2019-02-01,Semi-urban,DryHot,5,Low,6.42,46.14,48.2,0.11,3.99,2.13,20,47.1
14,2019-03-01,Semi-urban,DryHot,5,Low,6.41,46.13,56.1,0.83,2.36,1.73,20,48.9
14,2019-04-01,Semi-urban,DryHot,5,Low,7.05,46.12,49.0,0.26,2.37,2.95,20,49.3
14,2019-05-01,Semi-urban,DryHot,5,Low,7.69,45.72,53.7,0.52,3.46,2.91,20,51.2
14,2019-06-01,Semi-urban,DryHot,5,Low,5.84,46.2,48.3,0.23,1.66,2.72,20,44.4
14,2019-07-01,Semi-urban,DryHot,5,Low,7.72,46.43,51.2,0.39,2.51,2.55,20,48.5
14,2019-08-01,Semi-urban,DryHot,5,Low,6.94,46.1,55.6,0.75,2.27,2.77,20,45.1
14,2019-09-01,Semi-urban,DryHot,5,Low,5.92,46.35,55.6,0.76,3.17,2.57,20,51.4
14,2019-10-01,Semi-urban,DryHot,5,Low,7.2,46.69,48.0,0.14,2.2,1.66,20,36.9
14,2019-11-01,Semi-urban,DryHot,5,Low,7.35,44.7,47.0,0.07,2.46,1.87,20,49.1
14,2019-12-01,Semi-urban,DryHot,5,Low,5.63,46.66,51.8,0.38,2.73,2.87,20,49.3
14,2020-01-01,Semi-urban,DryHot,5,Low,7.89,47.74,48.9,0.29,1.43,1.27,20,48.0
14,2020-02-01,Semi-urban,DryHot,5,Low,7.36,46.72,51.3,0.46,1.98,2.08,20,44.2
14,2020-03-01,Semi-urban,DryHot,5,Low,8.39,48.06,58.0,0.86,3.67,2.88,20,58.4
14,2020-04-01,Semi-urban,DryHot,5,Low,6.16,47.22,54.3,0.6,3.13,1.83,20,52.7
14,2020-05-01,Semi-urban,DryHot,5,Low,6.22,47.32,49.9,0.27,3.33,2.04,20,43.2
14,2020-06-01,Semi-urban,DryHot,5,Low,4.88,47.14,49.0,0.2,3.88,1.81,20,52.9
14,2020-07-01,Semi-urban,DryHot,5,Low,6.96,47.71,50.7,0.41,2.23,1.71,20,46.8
14,2020-08-01,Semi-urban,DryHot,5,Low,6.8,46.95,48.0,0.13,3.8,1.34,20,59.7
14,2020-09-01,Semi-urban,DryHot,5,Low,6.05,48.13,54.7,0.64,3.31,2.82,20,51.3
14,2020-10-01,Semi-urban,DryHot,5,Low,6.43,47.4,54.5,0.86,1.1,1.54,20,50.8
14,2020-11-01,Semi-urban,DryHot,5,Low,5.45,47.25,54.5,0.8,2.69,1.46,20,43.9
14,2020-12-01,Semi-urban,DryHot,5,Low,7.46,48.03,54.8,0.72,3.19,2.4,20,46.5
14,2021-01-01,Semi-urban,DryHot,5,Low,6.61,48.78,48.2,0.02,3.8,2.81,20,50.2
14,2021-02-01,Semi-urban,DryHot,5,Low,9.48,49.66,52.3,0.48,3.8,2.2,20,58.2
14,2021-03-01,Semi-urban,DryHot,5,Low,6.86,49.69,55.2,0.58,3.73,2.58,20,52.4
14,2021-04-01,Semi-urban,DryHot,5,Low,6.39,48.07,57.2,0.91,3.54,2.07,20,52.1
14,2021-05-01,Semi-urban,DryHot,5,Low,6.67,49.78,50.8,0.27,3.7,2.06,20,53.0
14,2021-06-01,Semi-urban,DryHot,5,Low,5.87,47.98,48.2,0.12,3.78,1.95,20,46.5
14,2021-07-01,Semi-urban,DryHot,5,Low,7.39,49.82,46.9,0.1,2.49,1.04,20,49.7
14,2021-08-01,Semi-urban,DryHot,5,Low,6.66,50.42,57.2,0.91,2.47,1.99,20,49.1
14,2021-09-01,Semi-urban,DryHot,5,Low,7.91,49.61,52.4,0.63,1.75,1.08,20,45.7
14,2021-10-01,Semi-urban,DryHot,5,Low,6.78,47.49,48.0,0.13,2.36,2.55,20,50.0
14,2021-11-01,Semi-urban,DryHot,5,Low,8.11,49.74,46.5,0.04,1.89,2.62,20,42.0
14,2021-12-01,Semi-urban,DryHot,5,Low,7.61,50.57,51.3,0.38,3.16,2.33,20,46.2
14,2022-01-01,Semi-urban,DryHot,5,Low,7.52,50.29,46.9,0.08,2.25,1.05,20,42.6
14,2022-02-01,Semi-urban,DryHot,5,Low,8.76,50.48,55.8,0.82,2.21,2.22,20,52.9
14,2022-03-01,Semi-urban,DryHot,5,Low,8.26,49.67,54.6,0.57,3.85,2.08,20,53.6
14,2022-04-01,Semi-urban,DryHot,5,Low,9.86,50.72,52.6,0.5,3.54,1.53,20,52.0
14,2022-05-01,Semi-urban,DryHot,5,Low,7.17,51.39,53.9,0.73,1.49,1.5,20,46.2
14,2022-06-01,Semi-urban,DryHot,5,Low,7.56,50.99,47.9,0.1,3.42,2.11,20,41.5
14,2022-07-01,Semi-urban,DryHot,5,Low,8.75,52.7,56.8,0.88,2.85,1.42,20,50.4
14,2022-08-01,Semi-urban,DryHot,5,Low,6.27,50.52,56.0,0.77,2.32,2.39,20,54.8
14,2022-09-01,Semi-urban,DryHot,5,Low,8.55,49.36,57.9,0.98,1.93,2.27,20,55.2
14,2022-10-01,Semi-urban,DryHot,5,Low,7.85,50.62,58.7,1.0,3.26,1.12,20,63.3
14,2022-11-01,Semi-urban,DryHot,5,Low,6.79,48.81,49.9,0.35,3.63,1.22,20,47.5
14,2022-12-01,Semi-urban,DryHot,5,Low,6.41,50.13,55.6,0.83,2.26,2.04,20,53.2
14,2023-01-01,Semi-urban,DryHot,5,Low,7.46,53.14,56.9,0.81,3.37,2.06,20,51.5
14,2023-02-01,Semi-urban,DryHot,5,Low,6.17,52.23,48.7,0.25,3.09,1.15,20,49.3
14,2023-03-01,Semi-urban,DryHot,5,Low,7.61,52.13,49.1,0.3,2.73,1.02,20,51.1
14,2023-04-01,Semi-urban,DryHot,5,Low,8.5,53.27,54.7,0.55,3.85,1.92,20,53.0
14,2023-05-01,Semi-urban,DryHot,5,Low,7.62,51.81,45.2,0.01,1.03,1.76,20,39.9
14,2023-06-01,Semi-urban,DryHot,5,Low,9.11,52.88,49.4,0.3,1.5,2.12,20,45.6
14,2023-07-01,Semi-urban,DryHot,5,Low,9.33,52.09,51.7,0.51,1.47,1.4,20,45.7
14,2023-08-01,Semi-urban,DryHot,5,Low,9.02,52.27,49.8,0.26,2.58,2.2,20,48.4
14,2023-09-01,Semi-urban,DryHot,5,Low,8.18,51.15,52.6,0.4,3.85,2.17,20,54.1
14,2023-10-01,Semi-urban,DryHot,5,Low,6.14,51.66,49.0,0.19,3.1,2.65,20,45.4
14,2023-11-01,Semi-urban,DryHot,5,Low,7.44,51.02,48.8,0.23,1.0,2.45,20,42.1
14,2023-12-01,Semi-urban,DryHot,5,Low,7.89,51.93,55.2,0.72,1.97,2.94,20,45.7
14,2024-01-01,Semi-urban,DryHot,5,Low,7.78,53.77,48.3,0.19,3.58,1.29,20,51.1
14,2024-02-01,Semi-urban,DryHot,5,Low,8.39,52.72,47.3,0.02,3.21,2.37,20,44.7
14,2024-03-01,Semi-urban,DryHot,5,Low,9.79,54.93,58.2,0.91,2.54,2.85,20,61.8
14,2024-04-01,Semi-urban,DryHot,5,Low,7.18,53.69,58.5,0.82,3.94,2.84,20,54.5
14,2024-05-01,Semi-urban,DryHot,5,Low,9.95,53.54,50.1,0.29,2.84,1.22,20,48.7
14,2024-06-01,Semi-urban,DryHot,5,Low,9.21,54.04,49.5,0.36,2.5,1.2,20,50.3
14,2024-07-01,Semi-urban,DryHot,5,Low,8.71,52.92,52.2,0.46,2.49,2.29,20,56.0
14,2024-08-01,Semi-urban,DryHot,5,Low,7.93,53.61,51.3,0.46,1.27,1.76,20,47.4
14,2024-09-01,Semi-urban,DryHot,5,Low,7.8,53.0,52.5,0.53,1.23,2.09,20,43.1
14,2024-10-01,Semi-urban,DryHot,5,Low,7.2,54.59,51.1,0.4,1.97,2.06,20,49.5
14,2024-11-01,Semi-urban,DryHot,5,Low,9.87,52.76,51.4,0.46,3.67,1.15,20,54.1
14,2024-12-01,Semi-urban,DryHot,5,Low,9.73,53.54,55.5,0.77,1.1,2.27,20,48.6
15,2015-01-01,Rural,DryHot,7,Low,3.03,39.02,56.6,0.47,2.0,1.7,20,57.6
15,2015-02-01,Rural,DryHot,7,Low,4.12,39.61,61.1,0.64,2.94,2.47,20,59.5
15,2015-03-01,Rural,DryHot,7,Low,3.87,40.3,59.6,0.59,3.5,2.39,20,60.7
15,2015-04-01,Rural,DryHot,7,Low,3.05,39.79,63.6,0.89,2.49,2.24,20,69.0
15,2015-05-01,Rural,DryHot,7,Low,3.7,38.66,51.6,0.05,2.14,1.12,20,55.0
15,2015-06-01,Rural,DryHot,7,Low,4.02,39.54,57.2,0.55,1.43,1.55,20,58.5
15,2015-07-01,Rural,DryHot,7,Low,3.48,41.37,56.9,0.41,2.07,1.36,20,50.9
15,2015-08-01,Rural,DryHot,7,Low,4.75,39.59,56.1,0.38,2.49,1.53,20,55.4
15,2015-09-01,Rural,DryHot,7,Low,3.87,39.89,59.4,0.77,1.51,1.04,20,61.7
15,2015-10-01,Rural,DryHot,7,Low,2.93,39.2,60.5,0.74,3.1,1.41,20,62.3
15,2015-11-01,Rural,DryHot,7,Low,2.86,40.41,64.4,0.86,3.06,2.97,20,59.2
15,2015-12-01,Rural,DryHot,7,Low,4.48,40.08,60.6,0.74,2.16,1.78,20,61.0
15,2016-01-01,Rural,DryHot,7,Low,3.31,40.98,55.9,0.39,1.47,1.1,20,54.9
15,2016-02-01,Rural,DryHot,7,Low,4.75,40.59,52.4,0.02,2.31,2.87,20,49.0
15,2016-03-01,Rural,DryHot,7,Low,4.86,42.48,53.8,0.13,2.13,1.64,20,53.4
15,2016-04-01,Rural,DryHot,7,Low,3.7,40.38,53.0,0.16,1.75,1.57,20,57.7
15,2016-05-01,Rural,DryHot,7,Low,5.21,41.85,56.2,0.2,2.93,2.89,20,49.2
15,2016-06-01,Rural,DryHot,7,Low,3.13,39.99,59.6,0.74,1.14,1.61,20,58.2
15,2016-07-01,Rural,DryHot,7,Low,4.74,42.0,60.0,0.7,2.16,1.91,20,63.9
15,2016-08-01,Rural,DryHot,7,Low,4.47,42.18,55.6,0.33,2.52,2.01,20,47.6
15,2016-09-01,Rural,DryHot,7,Low,4.4,42.27,57.2,0.45,1.86,2.11,20,59.8
15,2016-10-01,Rural,DryHot,7,Low,3.56,41.39,62.3,0.85,2.28,1.79,20,58.5
15,2016-11-01,Rural,DryHot,7,Low,3.75,42.61,62.2,0.81,3.34,2.06,20,64.9
15,2016-12-01,Rural,DryHot,7,Low,5.8,43.12,57.0,0.45,2.06,1.01,20,57.9
15,2017-01-01,Rural,DryHot,7,Low,5.97,42.77,54.8,0.23,2.44,1.52,20,51.2
15,2017-02-01,Rural,DryHot,7,Low,5.59,42.68,59.3,0.46,3.14,2.54,20,54.9
15,2017-03-01,Rural,DryHot,7,Low,5.75,43.1,54.3,0.2,1.56,2.64,20,54.3
15,2017-04-01,Rural,DryHot,7,Low,5.68,42.67,59.7,0.6,3.06,2.49,20,56.6
15,2017-05-01,Rural,DryHot,7,Low,4.74,42.56,53.0,0.03,3.56,1.02,20,57.3
15,2017-06-01,Rural,DryHot,7,Low,5.04,42.62,62.0,0.93,2.04,1.07,20,55.2
15,2017-07-01,Rural,DryHot,7,Low,3.82,44.2,55.6,0.27,1.73,1.44,20,55.0
15,2017-08-01,Rural,DryHot,7,Low,4.93,43.54,64.9,0.95,3.65,2.94,20,58.6
15,2017-09-01,Rural,DryHot,7,Low,5.95,42.66,55.7,0.18,3.3,2.97,20,54.5
15,2017-10-01,Rural,DryHot,7,Low,4.47,41.28,64.4,1.0,2.2,2.08,20,56.7
15,2017-11-01,Rural,DryHot,7,Low,5.82,41.92,64.6,0.94,2.63,2.39,20,60.6
15,2017-12-01,Rural,DryHot,7,Low,5.07,43.35,55.0,0.26,2.54,1.03,20,54.3
15,2018-01-01,Rural,DryHot,7,Low,4.39,43.01,63.6,0.93,3.35,1.83,20,64.0
15,2018-02-01,Rural,DryHot,7,Low,4.61,44.71,61.4,0.63,3.96,2.48,20,58.0
15,2018-03-01,Rural,DryHot,7,Low,6.24,43.75,62.7,0.78,3.87,1.5,20,58.3
15,2018-04-01,Rural,DryHot,7,Low,5.94,44.56,61.7,0.75,3.04,2.27,20,69.8
15,2018-05-01,Rural,DryHot,7,Low,5.58,44.54,59.8,0.54,3.31,1.95,20,62.6
15,2018-06-01,Rural,DryHot,7,Low,5.28,44.58,52.4,0.01,3.67,1.24,20,52.7
15,2018-07-01,Rural,DryHot,7,Low,5.67,44.22,65.1,0.99,1.88,2.72,20,60.9
15,2018-08-01,Rural,DryHot,7,Low,6.2,44.2,59.9,0.5,2.94,2.18,20,54.8
15,2018-09-01,Rural,DryHot,7,Low,6.68,44.0,58.3,0.48,1.24,2.73,20,51.7
15,2018-10-01,Rural,DryHot,7,Low,6.72,44.84,62.7,0.81,3.08,2.87,20,59.6
15,2018-11-01,Rural,DryHot,7,Low,5.8,45.06,55.0,0.17,1.86,2.82,20,50.1
15,2018-12-01,Rural,DryHot,7,Low,5.36,43.65,56.8,0.37,3.16,1.12,20,53.7
15,2019-01-01,Rural,DryHot,7,Low,6.12,45.96,63.3,0.94,1.16,1.73,20,59.9
15,2019-02-01,Rural,DryHot,7,Low,6.42,46.14,55.0,0.08,3.44,2.43,20,55.7
15,2019-03-01,Rural,DryHot,7,Low,6.41,46.13,61.2,0.68,3.49,2.44,20,60.4
15,2019-04-01,Rural,DryHot,7,Low,7.05,46.12,58.0,0.39,3.53,2.83,20,57.1
15,2019-05-01,Rural,DryHot,7,Low,7.69,45.72,62.9,0.91,1.29,1.66,20,62.1
15,2019-06-01,Rural,DryHot,7,Low,5.84,46.2,57.4,0.43,1.83,1.06,20,54.9
15,2019-07-01,Rural,DryHot,7,Low,7.72,46.43,54.7,0.09,2.34,2.06,20,50.9
15,2019-08-01,Rural,DryHot,7,Low,6.94,46.1,62.5,0.75,3.82,2.75,20,60.8
15,2019-09-01,Rural,DryHot,7,Low,5.92,46.35,54.7,0.25,1.99,1.58,20,42.0
15,2019-10-01,Rural,DryHot,7,Low,7.2,46.69,54.8,0.25,1.5,1.77,20,55.0
15,2019-11-01,Rural,DryHot,7,Low,7.35,44.7,56.0,0.23,2.76,2.33,20,66.8
15,2019-12-01,Rural,DryHot,7,Low,5.63,46.66,54.2,0.11,3.25,2.43,20,50.9
15,2020-01-01,Rural,DryHot,7,Low,7.89,47.74,53.7,0.06,2.33,2.91,20,58.1
15,2020-02-01,Rural,DryHot,7,Low,7.36,46.72,60.2,0.6,1.94,1.71,20,57.4
15,2020-03-01,Rural,DryHot,7,Low,8.39,48.06,55.8,0.29,1.1,1.65,20,45.3
15,2020-04-01,Rural,DryHot,7,Low,6.16,47.22,64.0,0.86,3.69,1.25,20,60.7
15,2020-05-01,Rural,DryHot,7,Low,6.22,47.32,56.2,0.33,1.53,1.75,20,58.4
15,2020-06-01,Rural,DryHot,7,Low,4.88,47.14,63.4,0.76,3.66,2.53,20,62.1
15,2020-07-01,Rural,DryHot,7,Low,6.96,47.71,51.7,0.01,1.02,2.01,20,48.6
15,2020-08-01,Rural,DryHot,7,Low,6.8,46.95,53.4,0.01,3.21,2.82,20,51.9
15,2020-09-01,Rural,DryHot,7,Low,6.05,48.13,61.1,0.67,1.02,2.31,20,52.3
15,2020-10-01,Rural,DryHot,7,Low,6.43,47.4,54.3,0.1,3.77,2.13,20,60.3
15,2020-11-01,Rural,DryHot,7,Low,5.45,47.25,59.4,0.62,1.7,2.53,20,56.3
15,2020-12-01,Rural,DryHot,7,Low,7.46,48.03,59.0,0.48,2.34,2.05,20,62.6
15,2021-01-01,Rural,DryHot,7,Low,6.61,48.78,52.6,0.04,2.75,1.52,20,54.2
15,2021-02-01,Rural,DryHot,7,Low,9.48,49.66,65.3,0.89,3.81,2.01,20,60.3
15,2021-03-01,Rural,DryHot,7,Low,6.86,49.69,56.4,0.27,1.61,2.97,20,59.6
15,2021-04-01,Rural,DryHot,7,Low,6.39,48.07,59.7,0.61,3.15,1.06,20,67.3
15,2021-05-01,Rural,DryHot,7,Low,6.67,49.78,54.7,0.16,2.12,1.44,20,51.7
15,2021-06-01,Rural,DryHot,7,Low,5.87,47.98,55.4,0.17,3.92,1.48,20,60.7
15,2021-07-01,Rural,DryHot,7,Low,7.39,49.82,55.6,0.22,1.78,2.41,20,50.0
15,2021-08-01,Rural,DryHot,7,Low,6.66,50.42,58.0,0.49,1.28,2.41,20,53.2
15,2021-09-01,Rural,DryHot,7,Low,7.91,49.61,60.2,0.75,1.06,1.19,20,58.2
15,2021-10-01,Rural,DryHot,7,Low,6.78,47.49,63.6,0.85,2.8,1.99,20,63.9
15,2021-11-01,Rural,DryHot,7,Low,8.11,49.74,57.2,0.46,1.12,2.25,20,55.7
15,2021-12-01,Rural,DryHot,7,Low,7.61,50.57,58.6,0.47,3.77,1.06,20,55.3
15,2022-01-01,Rural,DryHot,7,Low,7.52,50.29,60.2,0.52,3.57,2.57,20,58.6
15,2022-02-01,Rural,DryHot,7,Low,8.76,50.48,57.7,0.42,1.69,2.59,20,57.2
15,2022-03-01,Rural,DryHot,7,Low,8.26,49.67,60.4,0.62,2.42,2.11,20,51.2
15,2022-04-01,Rural,DryHot,7,Low,9.86,50.72,54.5,0.14,2.54,2.04,20,49.9
15,2022-05-01,Rural,DryHot,7,Low,7.17,51.39,59.3,0.43,2.88,2.53,20,56.7
15,2022-06-01,Rural,DryHot,7,Low,7.56,50.99,60.5,0.49,3.55,2.28,20,67.7
15,2022-07-01,Rural,DryHot,7,Low,8.75,52.7,56.8,0.3,1.06,2.26,20,57.5
15,2022-08-01,Rural,DryHot,7,Low,6.27,50.52,54.4,0.17,1.92,2.04,20,56.1
15,2022-09-01,Rural,DryHot,7,Low,8.55,49.36,54.8,0.17,1.09,2.58,20,53.0
15,2022-10-01,Rural,DryHot,7,Low,7.85,50.62,56.5,0.32,2.63,2.25,20,51.6
15,2022-11-01,Rural,DryHot,7,Low,6.79,48.81,56.0,0.26,1.06,2.93,20,57.0
15,2022-12-01,Rural,DryHot,7,Low,6.41,50.13,57.6,0.33,3.58,2.03,20,60.2
15,2023-01-01,Rural,DryHot,7,Low,7.46,53.14,57.9,0.33,3.49,2.55,20,51.8
15,2023-02-01,Rural,DryHot,7,Low,6.17,52.23,64.3,0.97,1.48,1.53,20,61.5
15,2023-03-01,Rural,DryHot,7,Low,7.61,52.13,55.5,0.25,1.12,2.4,20,53.0
15,2023-04-01,Rural,DryHot,7,Low,8.5,53.27,62.8,0.68,3.01,2.36,20,71.5
15,2023-05-01,Rural,DryHot,7,Low,7.62,51.81,57.4,0.4,1.93,1.94,20,50.8
15,2023-06-01,Rural,DryHot,7,Low,9.11,52.88,60.5,0.48,2.87,2.84,20,51.0
15,2023-07-01,Rural,DryHot,7,Low,9.33,52.09,58.9,0.37,3.78,1.82,20,55.1
15,2023-08-01,Rural,DryHot,7,Low,9.02,52.27,53.2,0.01,1.95,2.04,20,51.2
15,2023-09-01,Rural,DryHot,7,Low,8.18,51.15,57.8,0.36,1.14,2.75,20,58.2
15,2023-10-01,Rural,DryHot,7,Low,6.14,51.66,57.9,0.31,3.93,2.82,20,54.5
